data;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
01-12-2018;206,6;225,0;206,6;10,8;10,8;206,6;17,0;158,7;206,6;206,6;158,7;158,7;10,8;110,0;110,0;10,8;110,0;110,0;110,0;110,0
01-01-2019;172,6;210,9;172,6;118,6;118,6;172,6;118,6;159,8;172,6;172,6;159,8;159,8;118,6;135,0;135,0;118,6;135,0;135,0;135,0;135,0
01-02-2019;377,4;403,1;377,4;253,9;253,9;377,4;253,9;276,4;377,4;377,4;276,4;276,4;253,9;267,0;267,0;253,9;267,0;267,0;267,0;267,0
01-03-2019;745,8;598,6;745,8;580,8;580,8;745,8;580,8;575,8;745,8;745,8;575,8;575,8;580,8;325,0;325,0;580,8;325,0;325,0;325,0;325,0
01-04-2019;542,4;461,3;542,4;579,4;579,4;542,4;579,4;409,0;542,4;542,4;409,0;409,0;579,4;320,0;320,0;579,4;320,0;320,0;320,0;320,0
01-05-2019;376,2;357,2;376,2;203,8;203,8;376,2;203,8;261,4;376,2;376,2;261,4;261,4;203,8;197,0;197,0;203,8;197,0;197,0;197,0;197,0
01-06-2019;165,4;124,4;165,4;137,4;137,4;165,4;137,4;126,0;165,4;165,4;126,0;126,0;137,4;88,0;88,0;137,4;88,0;88,0;88,0;88,0
01-07-2019;56,4;84,8;56,4;38,0;38,0;56,4;38,0;44,6;56,4;56,4;44,6;44,6;38,0;7,0;7,0;38,0;7,0;7,0;7,0;7,0
01-08-2019;7,0;6,8;7,0;0,0;0,0;7,0;0,0;8,0;7,0;7,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2019;0,0;14,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2019;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2019;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2019;14,0;7,3;14,0;0,0;0,0;14,0;0,0;0,0;14,0;14,0;0,0;0,0;0,0;95,0;95,0;0,0;95,0;95,0;95,0;95,0
01-01-2020;225,0;278,7;225,0;225,0;225,0;225,0;195,2;195,2;225,0;225,0;195,2;195,2;225,0;227,0;227,0;225,0;227,0;227,0;227,0;227,0
01-02-2020;383,0;429,9;383,0;383,0;383,0;383,0;358,4;358,4;383,0;383,0;358,4;358,4;383,0;243,0;243,0;383,0;243,0;243,0;243,0;243,0
01-03-2020;327,2;340,8;327,2;327,2;327,2;327,2;209,0;209,0;327,2;327,2;209,0;209,0;327,2;234,0;234,0;327,2;234,0;234,0;234,0;234,0
01-04-2020;366,8;409,7;366,8;366,8;366,8;366,8;368,0;368,0;366,8;366,8;368,0;368,0;366,8;325,0;325,0;366,8;325,0;325,0;325,0;325,0
01-05-2020;183,2;223,3;183,2;183,2;183,2;183,2;212,0;212,0;183,2;183,2;212,0;212,0;183,2;96,0;96,0;183,2;96,0;96,0;96,0;96,0
01-06-2020;86,6;106,3;86,6;86,6;86,6;86,6;117,4;117,4;86,6;86,6;117,4;117,4;86,6;53,0;53,0;86,6;53,0;53,0;53,0;53,0
01-07-2020;0,0;144,1;0,0;0,0;0,0;0,0;131,0;131,0;0,0;0,0;131,0;131,0;0,0;24,0;24,0;0,0;24,0;24,0;24,0;24,0
01-08-2020;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2020;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2020;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;6,0;0,0;6,0;6,0;6,0;6,0
01-11-2020;5,0;12,2;5,0;5,0;5,0;5,0;0,0;0,0;5,0;5,0;0,0;0,0;5,0;28,0;28,0;5,0;28,0;28,0;28,0;28,0
01-12-2020;4,0;14,5;4,0;4,0;4,0;4,0;0,0;0,0;4,0;4,0;0,0;0,0;4,0;3,0;3,0;4,0;3,0;3,0;3,0;3,0
01-01-2021;62,2;54,2;62,2;62,2;62,2;62,2;45,0;45,0;62,2;62,2;45,0;45,0;62,2;44,0;44,0;62,2;44,0;44,0;44,0;44,0
01-02-2021;79,2;48,0;79,2;79,2;79,2;79,2;72,0;72,0;79,2;79,2;72,0;72,0;79,2;77,0;77,0;79,2;77,0;77,0;77,0;77,0
01-03-2021;333,5;207,0;333,5;333,5;333,5;333,5;335,0;335,0;333,5;333,5;335,0;335,0;333,5;311,0;311,0;333,5;311,0;311,0;311,0;311,0
01-04-2021;188,8;175,1;188,8;188,8;188,8;188,8;191,0;191,0;188,8;188,8;191,0;191,0;188,8;194,0;194,0;188,8;194,0;194,0;194,0;194,0
01-05-2021;243,2;162,4;243,2;243,2;243,2;243,2;212,0;212,0;243,2;243,2;212,0;212,0;243,2;108,0;108,0;243,2;108,0;108,0;108,0;108,0
01-06-2021;75,6;67,2;75,6;75,6;75,6;75,6;100,0;100,0;75,6;75,6;100,0;100,0;75,6;27,0;27,0;75,6;27,0;27,0;27,0;27,0
01-07-2021;41,8;139,8;41,8;41,8;41,8;41,8;80,0;80,0;41,8;41,8;80,0;80,0;41,8;7,0;7,0;41,8;7,0;7,0;7,0;7,0
01-08-2021;4,2;1,0;4,2;4,2;4,2;4,2;0,0;0,0;4,2;4,2;0,0;0,0;4,2;0,0;0,0;4,2;0,0;0,0;0,0;0,0
01-09-2021;8,4;1,8;8,4;8,4;8,4;8,4;0,0;0,0;8,4;8,4;0,0;0,0;8,4;0,0;0,0;8,4;0,0;0,0;0,0;0,0
01-10-2021;38,0;15,6;38,0;38,0;38,0;38,0;18,0;18,0;38,0;38,0;18,0;18,0;38,0;0,0;0,0;38,0;0,0;0,0;0,0;0,0
01-11-2021;12,6;3,8;12,6;12,6;12,6;12,6;32,0;32,0;12,6;12,6;32,0;32,0;12,6;0,0;0,0;12,6;0,0;0,0;0,0;0,0
01-12-2021;16,2;7,4;16,2;16,2;16,2;16,2;0,0;0,0;16,2;16,2;0,0;0,0;16,2;0,0;0,0;16,2;0,0;0,0;0,0;0,0
01-01-2022;234,5;136,6;234,5;234,5;234,5;234,5;283,0;283,0;234,5;234,5;283,0;283,0;234,5;204,0;204,0;234,5;204,0;204,0;204,0;204,0
01-02-2022;164,3;20,1;164,3;164,3;164,3;164,3;132,0;132,0;164,3;164,3;132,0;132,0;164,3;71,0;71,0;164,3;71,0;71,0;71,0;71,0
01-03-2022;484,6;456,6;484,6;484,6;484,6;484,6;425,0;425,0;484,6;484,6;425,0;425,0;484,6;309,0;309,0;484,6;309,0;309,0;309,0;309,0
01-04-2022;387,7;437,3;387,7;387,7;387,7;387,7;367,0;367,0;387,7;387,7;367,0;367,0;387,7;362,0;362,0;387,7;362,0;362,0;362,0;362,0
01-05-2022;310,8;351,0;310,8;310,8;310,8;310,8;311,0;311,0;310,8;310,8;311,0;311,0;310,8;256,5;256,5;310,8;256,5;256,5;256,5;256,5
01-06-2022;113,8;108,0;113,8;113,8;113,8;113,8;89,0;89,0;113,8;113,8;89,0;89,0;113,8;82,0;82,0;113,8;82,0;82,0;82,0;82,0
01-07-2022;113,1;23,6;113,1;113,1;113,1;113,1;98,0;98,0;113,1;113,1;98,0;98,0;113,1;66,0;66,0;113,1;66,0;66,0;66,0;66,0
01-08-2022;4,0;30,4;4,0;4,0;4,0;4,0;0,0;0,0;4,0;4,0;0,0;0,0;4,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0
01-09-2022;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2022;2,0;0,0;2,0;2,0;2,0;2,0;0,0;0,0;2,0;2,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0
01-11-2022;1,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
01-12-2022;24,0;13,8;24,0;24,0;24,0;24,0;21,0;21,0;24,0;24,0;21,0;21,0;24,0;0,0;0,0;24,0;0,0;0,0;0,0;0,0
01-01-2023;118,4;161,6;118,4;110,9;110,9;118,4;107,8;98,3;118,4;118,4;98,3;98,3;110,9;69,0;69,0;110,9;69,0;69,0;69,0;69,0
01-02-2023;258,0;233,6;258,0;231,7;231,7;258,0;231,7;196,0;258,0;258,0;196,0;196,0;231,7;235,0;235,0;231,7;235,0;235,0;235,0;235,0
01-03-2023;412,1;506,8;412,1;435,9;435,9;412,1;435,9;373,0;412,1;412,1;373,0;373,0;435,9;315,0;315,0;435,9;315,0;315,0;315,0;315,0
01-04-2023;270,0;272,4;270,0;221,7;221,7;270,0;221,7;210,0;270,0;270,0;210,0;210,0;221,7;281,0;281,0;221,7;281,0;281,0;281,0;281,0
01-05-2023;116,2;106,0;116,2;156,8;156,8;116,2;156,8;150,0;116,2;116,2;150,0;150,0;156,8;75,0;75,0;156,8;75,0;75,0;75,0;75,0
01-06-2023;142,6;221,6;142,6;205,0;205,0;142,6;205,0;223,0;142,6;142,6;223,0;223,0;205,0;61,0;61,0;205,0;61,0;61,0;61,0;61,0
01-07-2023;0,0;0,0;0,0;7,7;7,7;0,0;7,7;0,0;0,0;0,0;0,0;0,0;7,7;0,0;0,0;7,7;0,0;0,0;0,0;0,0
01-08-2023;13,0;0,0;13,0;14,0;14,0;13,0;14,0;10,0;13,0;13,0;10,0;10,0;14,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0
01-09-2023;0,0;0,0;0,0;2,5;2,5;0,0;2,5;0,0;0,0;0,0;0,0;0,0;2,5;0,0;0,0;2,5;0,0;0,0;0,0;0,0
01-10-2023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-11-2023;3,6;0,0;3,6;6,7;6,7;3,6;6,7;0,0;3,6;3,6;0,0;0,0;6,7;0,0;0,0;6,7;0,0;0,0;0,0;0,0
01-12-2023;41,6;5,2;41,6;24,8;24,8;41,6;24,8;0,0;41,6;41,6;0,0;0,0;24,8;0,0;0,0;24,8;0,0;0,0;0,0;0,0
01-01-2024;97,0;40,6;97,0;89,8;89,8;97,0;89,8;80,0;97,0;97,0;80,0;80,0;89,8;78,0;78,0;89,8;78,0;78,0;78,0;78,0
01-02-2024;263,8;379,1;263,8;436,2;436,2;263,8;436,2;427,0;263,8;263,8;427,0;427,0;436,2;306,0;306,0;436,2;306,0;306,0;306,0;306,0
01-03-2024;493,4;499,5;493,4;423,8;423,8;493,4;423,8;533,0;493,4;493,4;533,0;533,0;423,8;429,0;429,0;423,8;429,0;429,0;429,0;429,0
01-04-2024;315,1;323,3;315,1;236,8;236,8;315,1;236,8;288,0;315,1;315,1;288,0;288,0;236,8;227,0;227,0;236,8;227,0;227,0;227,0;227,0
01-05-2024;268,4;332,2;268,4;335,9;335,9;268,4;335,9;285,0;268,4;268,4;285,0;285,0;335,9;217,0;217,0;335,9;217,0;217,0;217,0;217,0
01-06-2024;126,2;146,4;126,2;123,1;123,1;126,2;123,1;110,0;126,2;126,2;110,0;110,0;123,1;69,0;69,0;123,1;69,0;69,0;69,0;69,0
01-07-2024;9,4;18,0;9,4;8,8;8,8;9,4;8,8;5,0;9,4;9,4;5,0;5,0;8,8;0,0;0,0;8,8;0,0;0,0;0,0;0,0
01-08-2024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-09-2024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-10-2024;0,0;0,0;0,0;0,4;0,4;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,4;0,0;0,0;0,0;0,0
01-11-2024;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
01-12-2024;49,4;15,5;49,4;36,6;36,6;49,4;36,6;13,1;49,4;49,4;13,1;13,1;36,6;20,0;20,0;36,6;20,0;20,0;20,0;20,0
